Month,HCP_ID,Specialty,City,Territory,Product_ID,Brand,Molecule,New_Rx,Refill_Rx,Total_Rx
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,14,14,28
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0003,Respira,Molecule C,23,82,105
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0004,PainFree,Molecule D,21,30,51
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0005,Infecto,Molecule E,26,35,61
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,37,99,136
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,10,88,98
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0008,Dermacare,Molecule H,29,55,84
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0009,LipiControl,Molecule I,11,24,35
2024-04-01,HCP0009,Cardiology,Alexandria,Alexandria,P0010,GastroEase,Molecule J,30,65,95
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0001,CardioSafe,Molecule A,26,88,114
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0002,GlucoMax,Molecule B,9,48,57
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0003,Respira,Molecule C,23,51,74
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0004,PainFree,Molecule D,16,40,56
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0005,Infecto,Molecule E,21,86,107
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,3,17,20
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,30,76,106
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0008,Dermacare,Molecule H,5,96,101
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0009,LipiControl,Molecule I,26,88,114
2024-04-01,HCP0010,Orthopedics,Cairo,Cairo West,P0010,GastroEase,Molecule J,18,37,55
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,16,31,47
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,5,19,24
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0003,Respira,Molecule C,12,55,67
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0004,PainFree,Molecule D,16,80,96
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0005,Infecto,Molecule E,9,62,71
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,37,9,46
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,26,78,104
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0008,Dermacare,Molecule H,11,67,78
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0009,LipiControl,Molecule I,22,12,34
2024-05-01,HCP0001,Cardiology,Cairo,Cairo East,P0010,GastroEase,Molecule J,14,23,37
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0001,CardioSafe,Molecule A,25,9,34
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0002,GlucoMax,Molecule B,5,21,26
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0003,Respira,Molecule C,23,87,110
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0004,PainFree,Molecule D,31,10,41
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0005,Infecto,Molecule E,19,67,86
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,29,94,123
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,15,7,22
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0008,Dermacare,Molecule H,4,64,68
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0009,LipiControl,Molecule I,21,16,37
2024-05-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0010,GastroEase,Molecule J,28,67,95
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0001,CardioSafe,Molecule A,10,42,52
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0002,GlucoMax,Molecule B,16,94,110
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0003,Respira,Molecule C,16,98,114
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0004,PainFree,Molecule D,17,30,47
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0005,Infecto,Molecule E,12,95,107
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0006,NeuroCalm,Molecule F,8,50,58
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0007,ArthroRelief,Molecule G,3,68,71
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0008,Dermacare,Molecule H,6,45,51
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0009,LipiControl,Molecule I,7,21,28
2024-05-01,HCP0003,Endocrinology,Giza,Giza,P0010,GastroEase,Molecule J,35,38,73
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,19,91,110
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,11,10,21
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0003,Respira,Molecule C,32,42,74
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0004,PainFree,Molecule D,19,9,28
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0005,Infecto,Molecule E,11,81,92
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,22,34,56
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,28,90,118
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0008,Dermacare,Molecule H,4,75,79
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0009,LipiControl,Molecule I,23,67,90
2024-05-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0010,GastroEase,Molecule J,28,32,60
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0001,CardioSafe,Molecule A,18,65,83
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0002,GlucoMax,Molecule B,30,82,112
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0003,Respira,Molecule C,28,14,42
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0004,PainFree,Molecule D,37,55,92
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0005,Infecto,Molecule E,7,35,42
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0006,NeuroCalm,Molecule F,36,69,105
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0007,ArthroRelief,Molecule G,24,28,52
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0008,Dermacare,Molecule H,36,83,119
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0009,LipiControl,Molecule I,39,5,44
2024-05-01,HCP0005,Pulmonology,Mansoura,Delta,P0010,GastroEase,Molecule J,9,57,66
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0001,CardioSafe,Molecule A,33,66,99
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0002,GlucoMax,Molecule B,25,18,43
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0003,Respira,Molecule C,13,66,79
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0004,PainFree,Molecule D,15,27,42
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0005,Infecto,Molecule E,25,66,91
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0006,NeuroCalm,Molecule F,17,77,94
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0007,ArthroRelief,Molecule G,16,27,43
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0008,Dermacare,Molecule H,36,48,84
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0009,LipiControl,Molecule I,21,27,48
2024-05-01,HCP0006,Neurology,Assiut,Upper Egypt,P0010,GastroEase,Molecule J,38,24,62
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,16,42,58
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,17,45,62
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0003,Respira,Molecule C,22,54,76
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0004,PainFree,Molecule D,33,76,109
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0005,Infecto,Molecule E,33,8,41
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,17,67,84
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,21,36,57
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0008,Dermacare,Molecule H,21,43,64
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0009,LipiControl,Molecule I,34,97,131
2024-05-01,HCP0007,Dermatology,Cairo,Cairo East,P0010,GastroEase,Molecule J,7,91,98
2024-05-01,HCP0008,GP,Giza,Giza,P0001,CardioSafe,Molecule A,12,32,44
2024-05-01,HCP0008,GP,Giza,Giza,P0002,GlucoMax,Molecule B,18,65,83
2024-05-01,HCP0008,GP,Giza,Giza,P0003,Respira,Molecule C,5,84,89
2024-05-01,HCP0008,GP,Giza,Giza,P0004,PainFree,Molecule D,30,50,80
2024-05-01,HCP0008,GP,Giza,Giza,P0005,Infecto,Molecule E,22,84,106
2024-05-01,HCP0008,GP,Giza,Giza,P0006,NeuroCalm,Molecule F,22,82,104
2024-05-01,HCP0008,GP,Giza,Giza,P0007,ArthroRelief,Molecule G,21,87,108
2024-05-01,HCP0008,GP,Giza,Giza,P0008,Dermacare,Molecule H,2,51,53
2024-05-01,HCP0008,GP,Giza,Giza,P0009,LipiControl,Molecule I,34,25,59
2024-05-01,HCP0008,GP,Giza,Giza,P0010,GastroEase,Molecule J,30,27,57
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,31,54,85
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,27,33,60
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0003,Respira,Molecule C,7,14,21
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0004,PainFree,Molecule D,16,72,88
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0005,Infecto,Molecule E,10,62,72
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,11,40,51
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,12,83,95
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0008,Dermacare,Molecule H,9,70,79
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0009,LipiControl,Molecule I,9,82,91
2024-05-01,HCP0009,Cardiology,Alexandria,Alexandria,P0010,GastroEase,Molecule J,24,96,120
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0001,CardioSafe,Molecule A,10,67,77
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0002,GlucoMax,Molecule B,15,47,62
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0003,Respira,Molecule C,8,82,90
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0004,PainFree,Molecule D,23,26,49
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0005,Infecto,Molecule E,36,99,135
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,36,37,73
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,30,23,53
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0008,Dermacare,Molecule H,11,77,88
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0009,LipiControl,Molecule I,13,54,67
2024-05-01,HCP0010,Orthopedics,Cairo,Cairo West,P0010,GastroEase,Molecule J,30,56,86
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,26,41,67
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,27,84,111
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0003,Respira,Molecule C,20,44,64
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0004,PainFree,Molecule D,34,50,84
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0005,Infecto,Molecule E,14,94,108
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,38,7,45
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,23,88,111
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0008,Dermacare,Molecule H,21,48,69
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0009,LipiControl,Molecule I,36,82,118
2024-06-01,HCP0001,Cardiology,Cairo,Cairo East,P0010,GastroEase,Molecule J,31,99,130
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0001,CardioSafe,Molecule A,32,29,61
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0002,GlucoMax,Molecule B,34,39,73
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0003,Respira,Molecule C,30,24,54
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0004,PainFree,Molecule D,23,94,117
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0005,Infecto,Molecule E,9,29,38
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,26,65,91
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,4,19,23
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0008,Dermacare,Molecule H,33,63,96
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0009,LipiControl,Molecule I,36,85,121
2024-06-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0010,GastroEase,Molecule J,26,82,108
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0001,CardioSafe,Molecule A,29,49,78
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0002,GlucoMax,Molecule B,6,19,25
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0003,Respira,Molecule C,35,16,51
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0004,PainFree,Molecule D,12,94,106
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0005,Infecto,Molecule E,10,49,59
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0006,NeuroCalm,Molecule F,4,78,82
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0007,ArthroRelief,Molecule G,26,51,77
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0008,Dermacare,Molecule H,28,12,40
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0009,LipiControl,Molecule I,13,9,22
2024-06-01,HCP0003,Endocrinology,Giza,Giza,P0010,GastroEase,Molecule J,12,73,85
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,24,87,111
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,22,15,37
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0003,Respira,Molecule C,38,12,50
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0004,PainFree,Molecule D,28,31,59
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0005,Infecto,Molecule E,29,58,87
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,25,90,115
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,33,67,100
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0008,Dermacare,Molecule H,18,32,50
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0009,LipiControl,Molecule I,38,34,72
2024-06-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0010,GastroEase,Molecule J,4,55,59
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0001,CardioSafe,Molecule A,4,78,82
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0002,GlucoMax,Molecule B,8,61,69
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0003,Respira,Molecule C,17,38,55
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0004,PainFree,Molecule D,36,70,106
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0005,Infecto,Molecule E,6,22,28
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0006,NeuroCalm,Molecule F,34,78,112
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0007,ArthroRelief,Molecule G,3,82,85
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0008,Dermacare,Molecule H,21,78,99
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0009,LipiControl,Molecule I,25,34,59
2024-06-01,HCP0005,Pulmonology,Mansoura,Delta,P0010,GastroEase,Molecule J,33,24,57
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0001,CardioSafe,Molecule A,20,67,87
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0002,GlucoMax,Molecule B,33,74,107
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0003,Respira,Molecule C,39,56,95
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0004,PainFree,Molecule D,21,69,90
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0005,Infecto,Molecule E,23,16,39
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0006,NeuroCalm,Molecule F,18,47,65
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0007,ArthroRelief,Molecule G,36,83,119
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0008,Dermacare,Molecule H,29,95,124
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0009,LipiControl,Molecule I,27,69,96
2024-06-01,HCP0006,Neurology,Assiut,Upper Egypt,P0010,GastroEase,Molecule J,7,14,21
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,20,75,95
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,13,11,24
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0003,Respira,Molecule C,18,47,65
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0004,PainFree,Molecule D,23,12,35
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0005,Infecto,Molecule E,7,62,69
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,33,18,51
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,30,90,120
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0008,Dermacare,Molecule H,22,17,39
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0009,LipiControl,Molecule I,20,77,97
2024-06-01,HCP0007,Dermatology,Cairo,Cairo East,P0010,GastroEase,Molecule J,15,28,43
2024-06-01,HCP0008,GP,Giza,Giza,P0001,CardioSafe,Molecule A,26,80,106
2024-06-01,HCP0008,GP,Giza,Giza,P0002,GlucoMax,Molecule B,21,94,115
2024-06-01,HCP0008,GP,Giza,Giza,P0003,Respira,Molecule C,35,49,84
2024-06-01,HCP0008,GP,Giza,Giza,P0004,PainFree,Molecule D,34,68,102
2024-06-01,HCP0008,GP,Giza,Giza,P0005,Infecto,Molecule E,6,49,55
2024-06-01,HCP0008,GP,Giza,Giza,P0006,NeuroCalm,Molecule F,23,92,115
2024-06-01,HCP0008,GP,Giza,Giza,P0007,ArthroRelief,Molecule G,39,27,66
2024-06-01,HCP0008,GP,Giza,Giza,P0008,Dermacare,Molecule H,35,10,45
2024-06-01,HCP0008,GP,Giza,Giza,P0009,LipiControl,Molecule I,28,17,45
2024-06-01,HCP0008,GP,Giza,Giza,P0010,GastroEase,Molecule J,4,17,21
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,14,51,65
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,39,39,78
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0003,Respira,Molecule C,38,36,74
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0004,PainFree,Molecule D,33,51,84
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0005,Infecto,Molecule E,11,84,95
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,2,84,86
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,17,32,49
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0008,Dermacare,Molecule H,6,95,101
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0009,LipiControl,Molecule I,17,46,63
2024-06-01,HCP0009,Cardiology,Alexandria,Alexandria,P0010,GastroEase,Molecule J,11,18,29
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0001,CardioSafe,Molecule A,15,14,29
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0002,GlucoMax,Molecule B,8,98,106
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0003,Respira,Molecule C,39,44,83
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0004,PainFree,Molecule D,30,54,84
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0005,Infecto,Molecule E,23,89,112
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,35,36,71
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,3,71,74
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0008,Dermacare,Molecule H,5,20,25
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0009,LipiControl,Molecule I,24,67,91
2024-06-01,HCP0010,Orthopedics,Cairo,Cairo West,P0010,GastroEase,Molecule J,24,57,81
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,26,21,47
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,8,12,20
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0003,Respira,Molecule C,25,83,108
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0004,PainFree,Molecule D,19,31,50
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0005,Infecto,Molecule E,24,96,120
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,33,83,116
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,36,61,97
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0008,Dermacare,Molecule H,4,7,11
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0009,LipiControl,Molecule I,4,91,95
2024-07-01,HCP0001,Cardiology,Cairo,Cairo East,P0010,GastroEase,Molecule J,22,66,88
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0001,CardioSafe,Molecule A,6,49,55
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0002,GlucoMax,Molecule B,8,18,26
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0003,Respira,Molecule C,35,78,113
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0004,PainFree,Molecule D,22,9,31
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0005,Infecto,Molecule E,7,78,85
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,33,52,85
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,38,35,73
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0008,Dermacare,Molecule H,22,68,90
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0009,LipiControl,Molecule I,36,79,115
2024-07-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0010,GastroEase,Molecule J,19,13,32
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0001,CardioSafe,Molecule A,25,66,91
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0002,GlucoMax,Molecule B,5,41,46
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0003,Respira,Molecule C,26,99,125
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0004,PainFree,Molecule D,11,68,79
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0005,Infecto,Molecule E,15,26,41
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0006,NeuroCalm,Molecule F,19,16,35
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0007,ArthroRelief,Molecule G,33,20,53
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0008,Dermacare,Molecule H,15,40,55
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0009,LipiControl,Molecule I,29,50,79
2024-07-01,HCP0003,Endocrinology,Giza,Giza,P0010,GastroEase,Molecule J,5,22,27
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,29,38,67
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,29,26,55
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0003,Respira,Molecule C,32,15,47
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0004,PainFree,Molecule D,16,72,88
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0005,Infecto,Molecule E,29,11,40
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,4,37,41
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,38,59,97
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0008,Dermacare,Molecule H,3,59,62
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0009,LipiControl,Molecule I,37,46,83
2024-07-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0010,GastroEase,Molecule J,27,48,75
2024-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0001,CardioSafe,Molecule A,28,19,47
2024-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0002,GlucoMax,Molecule B,22,79,101
2024-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0003,Respira,Molecule C,35,30,65
2024-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0004,PainFree,Molecule D,30,62,92
2024-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0005,Infecto,Molecule E,13,16,29
2024-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0006,NeuroCalm,Molecule F,18,6,24
2024-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0007,ArthroRelief,Molecule G,20,99,119
